[2018-02-09 09:39:42] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='8619-slide-2-1_1360_auto.jpg' LIMIT 1 [] []
[2018-02-09 12:10:49] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_ctt_2017_41.jpg' LIMIT 1 [] []
[2018-02-09 12:10:49] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_ctt_2017_51.jpg' LIMIT 1 [] []
[2018-02-09 12:10:49] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_ctt_2017_23.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_ctt_2017_2.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='novaya_era_pumi_2.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='novaya_era_pumi_1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='novaya_era_pumi_3.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='novaya_era_pumi_4.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='035a0011.jpg' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='shlamovyj_nasos_kos_putzmeister_na_vystavke_metallurgiya_gornoe_delo_noril_sk_2017.png' LIMIT 1 [] []
[2018-02-09 12:10:50] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='trikolor_grm_1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m760_trikolor_grm_4.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionarynj_betononasos_putzmeister_2110_1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionarynj_betononasos_putzmeister_2110_21.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionarynj_betononasos_putzmeister_2110_4.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='raspredelitel_nye_strely_v_rabote_1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='raspredelitel_nye_strely_v_rabote_4.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='raspredelitel_nye_strely_v_rabote_3.jpg' LIMIT 1 [] []
[2018-02-09 12:10:51] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='rastvoronasos_mixokret_760.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='rastvoronasos_mixokret_760_2.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='img-20170301-wa0000_resized.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='40aa8607-dc02-4391-b35e-3d043fb128b6.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='torkret_oborudovanie1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetonosmesitel_ot_putzmeister1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='750_tyj_avtobetonosmesitel_ot_putzmeister1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='pumi1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:52] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='pumi_21.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasosy_putzmesiter1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_m241.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf381.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf38_na_4chosnom_shassi1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf421.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf42_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:53] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf561.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf56_swe1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf56_swerock1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf471.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasos_bsf47_bpu1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_14091.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='mx1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m7601.jpg' LIMIT 1 [] []
[2018-02-09 12:10:54] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m760_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='sp112.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='fhs_2001.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='spares1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='spares_21.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='spares_31.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasosy_na_stt1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasosy_na_stt_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:55] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf381.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf38_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf361.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf36_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf421.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf42_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_bsf491.jpg' LIMIT 1 [] []
[2018-02-09 12:10:56] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionar_10051.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionar_14071.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='stacionar_14091.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='betononasos_stacionarnyj_21091.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m5001.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m7001.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m7401.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='m760_putzmeister1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:57] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='brinkmann_dc4501.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_sp_111.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_s51.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_mp_251.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_mp_151.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_p131.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_p121.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='pm_apporved1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='pm_apporved_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:58] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='bsf361.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='bsa_14072.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='spares_mm1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='avtobetononasosy_na_vystavke_stt1.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='article_11.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='article.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='article_2.jpg' LIMIT 1 [] []
[2018-02-09 12:10:59] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad_2.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad_3.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad_4.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad1.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad_5.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='putzmeister_v_rabote_v_seti_metropolitena_g_er-riyad_6.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='australian_putzmeister_dealer_cpe_machinery_celebrated_oktoberfest_in_melbourne.jpg' LIMIT 1 [] []
[2018-02-09 12:11:00] defaultLogger.INFO: SELECT route.id, route.entity_id, route.type, route.parent_url, route.url FROM route WHERE route.url='australian_putzmeister_dealer_cpe_machinery_celebrated_oktoberfest_in_melbourne5.jpg' LIMIT 1 [] []
